,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,labels
183,63.0,67.0,73.0,59.0,70.0,83.0,88.0,70.0,78.0,91.0,96.0,78.0,63.0,66.0,68.0,57.0,59.0,70.0,75.0,60.0,71.0,84.0,90.0,72.0,67.0,67.0,74.0,58.0,63.0,67.0,70.0,58.0,63.0,75.0,82.0,65.0,-1.0
184,67.0,71.0,74.0,58.0,67.0,75.0,78.0,62.0,70.0,75.0,82.0,62.0,68.0,73.0,78.0,61.0,68.0,77.0,82.0,61.0,68.0,77.0,74.0,61.0,64.0,75.0,75.0,59.0,68.0,75.0,79.0,63.0,68.0,79.0,79.0,59.0,-1.0
185,67.0,79.0,82.0,62.0,70.0,79.0,82.0,58.0,63.0,79.0,78.0,58.0,72.0,77.0,82.0,61.0,68.0,77.0,78.0,61.0,68.0,77.0,78.0,61.0,68.0,75.0,79.0,63.0,68.0,75.0,75.0,56.0,68.0,75.0,75.0,56.0,-1.0
186,80.0,89.0,94.0,76.0,76.0,81.0,90.0,65.0,72.0,77.0,78.0,65.0,68.0,83.0,83.0,67.0,68.0,79.0,83.0,67.0,71.0,75.0,83.0,67.0,71.0,75.0,85.0,67.0,71.0,75.0,85.0,67.0,71.0,79.0,81.0,67.0,-1.0
187,64.0,68.0,75.0,56.0,64.0,71.0,75.0,56.0,68.0,75.0,75.0,59.0,67.0,75.0,74.0,58.0,67.0,75.0,77.0,58.0,67.0,79.0,81.0,62.0,66.0,71.0,73.0,55.0,66.0,75.0,76.0,63.0,66.0,79.0,84.0,63.0,-1.0
188,60.0,67.0,74.0,55.0,63.0,67.0,74.0,58.0,63.0,71.0,78.0,55.0,64.0,73.0,74.0,57.0,68.0,77.0,74.0,57.0,64.0,73.0,74.0,57.0,64.0,75.0,79.0,59.0,64.0,75.0,79.0,59.0,64.0,75.0,75.0,63.0,-1.0
189,74.0,88.0,89.0,76.0,74.0,88.0,97.0,73.0,70.0,88.0,85.0,65.0,68.0,81.0,86.0,68.0,68.0,77.0,82.0,65.0,64.0,73.0,78.0,61.0,68.0,79.0,79.0,63.0,71.0,79.0,87.0,67.0,71.0,75.0,79.0,59.0,-1.0
190,68.0,75.0,75.0,59.0,64.0,75.0,75.0,63.0,64.0,75.0,75.0,59.0,63.0,75.0,81.0,62.0,67.0,72.0,77.0,62.0,67.0,68.0,74.0,58.0,70.0,79.0,84.0,70.0,66.0,71.0,73.0,63.0,63.0,63.0,66.0,55.0,-1.0
191,63.0,67.0,74.0,51.0,60.0,67.0,78.0,55.0,60.0,67.0,74.0,55.0,64.0,69.0,74.0,54.0,64.0,69.0,74.0,57.0,64.0,73.0,74.0,57.0,68.0,75.0,75.0,56.0,64.0,75.0,79.0,56.0,64.0,75.0,79.0,59.0,-1.0
192,71.0,83.0,83.0,67.0,80.0,87.0,91.0,74.0,76.0,91.0,96.0,74.0,75.0,83.0,89.0,67.0,71.0,79.0,89.0,71.0,71.0,87.0,89.0,71.0,70.0,83.0,88.0,66.0,70.0,79.0,92.0,66.0,70.0,87.0,88.0,70.0,-1.0
193,63.0,66.0,68.0,57.0,63.0,63.0,72.0,60.0,63.0,66.0,72.0,64.0,67.0,79.0,82.0,65.0,70.0,79.0,82.0,62.0,67.0,75.0,74.0,62.0,72.0,81.0,82.0,68.0,72.0,81.0,86.0,68.0,72.0,77.0,78.0,61.0,-1.0
194,67.0,72.0,77.0,58.0,67.0,75.0,77.0,62.0,67.0,75.0,81.0,62.0,66.0,71.0,88.0,70.0,70.0,79.0,76.0,59.0,70.0,75.0,76.0,59.0,59.0,63.0,90.0,79.0,63.0,73.0,82.0,64.0,67.0,77.0,79.0,60.0,-1.0
195,67.0,75.0,81.0,62.0,67.0,79.0,81.0,62.0,67.0,79.0,81.0,67.0,66.0,79.0,80.0,66.0,66.0,75.0,84.0,66.0,66.0,79.0,84.0,66.0,67.0,77.0,82.0,64.0,67.0,77.0,82.0,64.0,63.0,81.0,79.0,64.0,-1.0
196,68.0,68.0,75.0,56.0,64.0,68.0,71.0,52.0,64.0,71.0,67.0,59.0,67.0,72.0,74.0,54.0,67.0,72.0,77.0,54.0,67.0,72.0,77.0,54.0,66.0,75.0,73.0,59.0,66.0,75.0,76.0,59.0,66.0,75.0,76.0,59.0,-1.0
197,63.0,75.0,82.0,62.0,63.0,75.0,78.0,62.0,63.0,79.0,85.0,62.0,68.0,77.0,78.0,65.0,64.0,77.0,74.0,65.0,68.0,77.0,82.0,65.0,64.0,83.0,83.0,67.0,64.0,79.0,79.0,63.0,71.0,83.0,83.0,67.0,-1.0
198,64.0,73.0,78.0,57.0,68.0,73.0,78.0,61.0,68.0,77.0,78.0,61.0,68.0,75.0,75.0,59.0,68.0,75.0,79.0,59.0,68.0,75.0,79.0,59.0,67.0,72.0,81.0,58.0,71.0,75.0,77.0,58.0,71.0,75.0,74.0,58.0,-1.0
199,71.0,75.0,74.0,62.0,67.0,72.0,70.0,58.0,67.0,72.0,74.0,58.0,59.0,63.0,66.0,55.0,59.0,63.0,73.0,59.0,63.0,67.0,73.0,55.0,59.0,63.0,75.0,64.0,63.0,63.0,72.0,57.0,63.0,63.0,68.0,53.0,-1.0
200,71.0,79.0,85.0,67.0,71.0,75.0,85.0,67.0,71.0,75.0,85.0,67.0,70.0,79.0,80.0,66.0,70.0,83.0,84.0,70.0,74.0,79.0,84.0,66.0,75.0,81.0,82.0,68.0,71.0,81.0,82.0,64.0,71.0,77.0,79.0,68.0,-1.0
201,67.0,72.0,77.0,62.0,75.0,87.0,96.0,79.0,79.0,99.0,100.0,79.0,59.0,67.0,66.0,55.0,63.0,67.0,66.0,55.0,63.0,67.0,73.0,59.0,67.0,70.0,75.0,57.0,67.0,66.0,72.0,60.0,63.0,66.0,68.0,57.0,-1.0
202,66.0,75.0,76.0,59.0,63.0,71.0,76.0,59.0,63.0,71.0,76.0,59.0,67.0,73.0,72.0,60.0,63.0,70.0,72.0,57.0,63.0,73.0,75.0,57.0,63.0,75.0,78.0,62.0,63.0,79.0,85.0,62.0,67.0,79.0,82.0,58.0,-1.0
203,74.0,79.0,84.0,66.0,82.0,87.0,96.0,78.0,82.0,96.0,100.0,78.0,67.0,77.0,82.0,64.0,71.0,88.0,93.0,72.0,79.0,99.0,101.0,79.0,67.0,84.0,82.0,65.0,67.0,84.0,85.0,69.0,78.0,97.0,101.0,83.0,-1.0
204,60.0,62.0,67.0,54.0,64.0,69.0,74.0,61.0,64.0,66.0,67.0,54.0,53.0,57.0,67.0,52.0,60.0,64.0,75.0,63.0,64.0,68.0,79.0,59.0,55.0,54.0,67.0,50.0,55.0,58.0,70.0,54.0,63.0,68.0,77.0,62.0,-1.0
205,66.0,79.0,84.0,66.0,66.0,79.0,80.0,63.0,70.0,79.0,80.0,63.0,71.0,81.0,82.0,64.0,71.0,81.0,90.0,68.0,75.0,88.0,93.0,68.0,67.0,71.0,93.0,65.0,74.0,88.0,97.0,80.0,82.0,97.0,105.0,83.0,-1.0
206,70.0,79.0,84.0,66.0,78.0,83.0,88.0,70.0,74.0,87.0,84.0,66.0,67.0,73.0,82.0,64.0,75.0,84.0,90.0,68.0,75.0,88.0,97.0,75.0,67.0,67.0,78.0,65.0,70.0,79.0,89.0,65.0,74.0,88.0,93.0,73.0,-1.0
207,71.0,77.0,82.0,64.0,71.0,81.0,82.0,68.0,71.0,77.0,86.0,68.0,70.0,79.0,82.0,65.0,70.0,88.0,89.0,69.0,74.0,84.0,85.0,69.0,76.0,85.0,86.0,72.0,76.0,85.0,86.0,72.0,68.0,85.0,86.0,68.0,-1.0
208,71.0,79.0,87.0,70.0,71.0,79.0,79.0,67.0,71.0,79.0,83.0,67.0,71.0,75.0,85.0,67.0,71.0,79.0,77.0,67.0,71.0,75.0,81.0,67.0,78.0,83.0,84.0,70.0,74.0,75.0,88.0,66.0,70.0,79.0,88.0,66.0,-1.0
209,66.0,75.0,80.0,59.0,66.0,75.0,80.0,59.0,66.0,79.0,76.0,59.0,67.0,73.0,79.0,60.0,71.0,77.0,79.0,60.0,71.0,77.0,82.0,60.0,63.0,79.0,78.0,58.0,67.0,75.0,78.0,62.0,67.0,79.0,78.0,62.0,-1.0
210,84.0,103.0,104.0,83.0,79.0,99.0,96.0,79.0,79.0,95.0,100.0,79.0,66.0,83.0,88.0,66.0,74.0,87.0,92.0,74.0,82.0,91.0,96.0,78.0,75.0,81.0,82.0,64.0,75.0,84.0,86.0,64.0,75.0,91.0,90.0,72.0,-1.0
211,75.0,83.0,89.0,71.0,75.0,87.0,89.0,75.0,79.0,91.0,96.0,75.0,70.0,75.0,88.0,70.0,74.0,79.0,88.0,74.0,74.0,87.0,96.0,70.0,67.0,73.0,82.0,72.0,71.0,84.0,86.0,75.0,75.0,81.0,90.0,68.0,-1.0
212,71.0,79.0,85.0,67.0,71.0,68.0,77.0,62.0,67.0,72.0,74.0,58.0,63.0,63.0,66.0,52.0,59.0,63.0,66.0,52.0,59.0,63.0,66.0,55.0,63.0,66.0,62.0,57.0,63.0,63.0,65.0,53.0,63.0,66.0,68.0,53.0,-1.0
213,68.0,75.0,79.0,63.0,68.0,75.0,75.0,56.0,68.0,75.0,75.0,56.0,67.0,79.0,77.0,58.0,67.0,79.0,77.0,58.0,67.0,75.0,77.0,58.0,66.0,79.0,84.0,66.0,66.0,79.0,80.0,63.0,70.0,79.0,80.0,63.0,-1.0
214,71.0,77.0,86.0,68.0,71.0,81.0,82.0,60.0,67.0,77.0,75.0,57.0,70.0,79.0,82.0,62.0,70.0,79.0,85.0,62.0,70.0,84.0,82.0,58.0,72.0,81.0,86.0,65.0,68.0,81.0,82.0,65.0,68.0,81.0,82.0,65.0,-1.0
215,68.0,73.0,78.0,65.0,64.0,69.0,78.0,65.0,68.0,77.0,86.0,65.0,71.0,79.0,83.0,67.0,71.0,79.0,79.0,63.0,68.0,75.0,79.0,67.0,71.0,75.0,81.0,67.0,67.0,72.0,81.0,67.0,67.0,64.0,81.0,67.0,-1.0
216,63.0,67.0,70.0,58.0,63.0,71.0,74.0,58.0,63.0,71.0,74.0,58.0,68.0,73.0,71.0,61.0,64.0,69.0,71.0,57.0,60.0,69.0,74.0,54.0,68.0,75.0,79.0,63.0,60.0,68.0,67.0,52.0,60.0,61.0,67.0,56.0,-1.0
217,63.0,75.0,78.0,55.0,63.0,75.0,78.0,58.0,67.0,75.0,82.0,65.0,64.0,73.0,82.0,61.0,64.0,73.0,78.0,57.0,64.0,69.0,74.0,57.0,64.0,68.0,75.0,56.0,64.0,68.0,71.0,56.0,64.0,71.0,71.0,56.0,-1.0
218,70.0,75.0,88.0,70.0,74.0,79.0,88.0,74.0,74.0,87.0,96.0,70.0,67.0,73.0,82.0,72.0,71.0,84.0,86.0,75.0,75.0,81.0,90.0,68.0,60.0,60.0,78.0,65.0,67.0,75.0,85.0,73.0,70.0,79.0,85.0,73.0,-1.0
219,76.0,85.0,90.0,68.0,68.0,77.0,90.0,68.0,76.0,85.0,98.0,79.0,76.0,83.0,87.0,70.0,76.0,87.0,96.0,78.0,76.0,83.0,96.0,78.0,79.0,87.0,100.0,75.0,75.0,87.0,96.0,79.0,75.0,79.0,96.0,79.0,-1.0
220,92.0,99.0,105.0,86.0,83.0,88.0,97.0,79.0,67.0,66.0,82.0,72.0,85.0,102.0,105.0,83.0,82.0,92.0,101.0,80.0,74.0,79.0,93.0,73.0,88.0,98.0,106.0,79.0,84.0,98.0,106.0,79.0,72.0,81.0,82.0,65.0,-1.0
221,67.0,79.0,85.0,62.0,63.0,75.0,85.0,62.0,67.0,79.0,85.0,67.0,74.0,87.0,88.0,70.0,66.0,79.0,80.0,66.0,63.0,83.0,80.0,63.0,79.0,88.0,93.0,72.0,71.0,84.0,86.0,68.0,67.0,81.0,86.0,64.0,-1.0
222,95.0,113.0,112.0,92.0,86.0,104.0,108.0,85.0,86.0,100.0,108.0,81.0,92.0,99.0,101.0,83.0,83.0,95.0,101.0,79.0,75.0,91.0,93.0,72.0,70.0,84.0,82.0,65.0,67.0,79.0,78.0,62.0,63.0,71.0,78.0,58.0,-1.0
223,71.0,75.0,85.0,67.0,71.0,75.0,74.0,62.0,67.0,72.0,70.0,58.0,63.0,67.0,69.0,59.0,59.0,63.0,66.0,55.0,59.0,63.0,73.0,59.0,63.0,60.0,72.0,60.0,59.0,63.0,75.0,64.0,63.0,63.0,72.0,57.0,-1.0
224,63.0,71.0,78.0,62.0,67.0,75.0,78.0,62.0,63.0,75.0,85.0,58.0,64.0,73.0,78.0,61.0,64.0,77.0,78.0,65.0,68.0,77.0,86.0,65.0,64.0,79.0,83.0,63.0,68.0,79.0,83.0,63.0,64.0,79.0,83.0,67.0,-1.0
225,64.0,69.0,74.0,57.0,64.0,69.0,74.0,57.0,64.0,73.0,74.0,61.0,68.0,75.0,71.0,56.0,68.0,71.0,75.0,56.0,68.0,71.0,75.0,56.0,67.0,72.0,74.0,54.0,63.0,75.0,74.0,58.0,63.0,72.0,74.0,54.0,-1.0
226,74.0,79.0,88.0,74.0,74.0,83.0,88.0,78.0,78.0,91.0,100.0,81.0,71.0,77.0,90.0,72.0,75.0,91.0,101.0,83.0,87.0,103.0,114.0,90.0,67.0,71.0,89.0,73.0,78.0,88.0,97.0,83.0,89.0,106.0,114.0,94.0,-1.0
227,71.0,83.0,89.0,67.0,75.0,87.0,96.0,75.0,79.0,91.0,96.0,79.0,66.0,83.0,84.0,63.0,70.0,83.0,84.0,66.0,74.0,91.0,96.0,70.0,67.0,77.0,86.0,64.0,67.0,81.0,82.0,64.0,67.0,84.0,82.0,68.0,-1.0
228,67.0,73.0,72.0,57.0,63.0,70.0,72.0,57.0,63.0,70.0,68.0,57.0,67.0,79.0,78.0,58.0,67.0,71.0,74.0,58.0,67.0,75.0,78.0,62.0,64.0,69.0,78.0,61.0,68.0,73.0,78.0,61.0,68.0,77.0,82.0,61.0,-1.0
229,64.0,73.0,74.0,57.0,64.0,69.0,71.0,57.0,64.0,69.0,74.0,57.0,64.0,71.0,67.0,56.0,68.0,71.0,71.0,59.0,68.0,75.0,71.0,56.0,67.0,72.0,74.0,54.0,67.0,72.0,74.0,58.0,67.0,72.0,74.0,54.0,-1.0
230,71.0,81.0,82.0,64.0,71.0,81.0,82.0,64.0,71.0,81.0,82.0,64.0,74.0,79.0,82.0,65.0,70.0,79.0,82.0,62.0,70.0,79.0,78.0,65.0,68.0,77.0,74.0,61.0,68.0,73.0,78.0,61.0,72.0,77.0,78.0,57.0,-1.0
231,70.0,79.0,82.0,65.0,67.0,75.0,78.0,65.0,60.0,71.0,70.0,58.0,68.0,77.0,90.0,68.0,72.0,77.0,86.0,65.0,68.0,73.0,78.0,61.0,64.0,79.0,79.0,63.0,68.0,83.0,83.0,70.0,68.0,83.0,87.0,67.0,-1.0
232,63.0,71.0,69.0,55.0,63.0,71.0,76.0,55.0,63.0,71.0,76.0,59.0,63.0,70.0,75.0,57.0,67.0,73.0,79.0,57.0,67.0,73.0,75.0,60.0,67.0,71.0,78.0,58.0,63.0,75.0,78.0,58.0,63.0,71.0,74.0,58.0,-1.0
233,71.0,79.0,85.0,67.0,71.0,83.0,81.0,67.0,71.0,87.0,85.0,71.0,78.0,87.0,84.0,70.0,74.0,79.0,84.0,63.0,70.0,83.0,84.0,66.0,75.0,88.0,97.0,72.0,75.0,84.0,93.0,68.0,75.0,91.0,90.0,75.0,-1.0
234,67.0,72.0,70.0,54.0,67.0,68.0,74.0,54.0,67.0,72.0,74.0,58.0,66.0,71.0,76.0,55.0,66.0,71.0,73.0,55.0,66.0,71.0,69.0,55.0,71.0,73.0,82.0,60.0,67.0,73.0,72.0,57.0,63.0,70.0,72.0,57.0,-1.0
235,68.0,75.0,83.0,59.0,64.0,71.0,79.0,63.0,71.0,79.0,87.0,70.0,67.0,75.0,77.0,62.0,67.0,68.0,74.0,54.0,67.0,72.0,77.0,62.0,70.0,79.0,84.0,66.0,70.0,75.0,76.0,59.0,66.0,71.0,73.0,55.0,-1.0
236,59.0,60.0,75.0,68.0,52.0,54.0,75.0,68.0,52.0,60.0,72.0,64.0,63.0,67.0,78.0,69.0,60.0,63.0,74.0,69.0,60.0,63.0,78.0,65.0,72.0,81.0,86.0,72.0,68.0,73.0,78.0,65.0,64.0,66.0,74.0,65.0,-1.0
237,64.0,69.0,71.0,57.0,68.0,69.0,74.0,61.0,68.0,73.0,82.0,65.0,68.0,71.0,75.0,59.0,68.0,75.0,75.0,59.0,68.0,75.0,75.0,59.0,67.0,72.0,70.0,62.0,67.0,75.0,74.0,58.0,67.0,75.0,74.0,62.0,-1.0
238,64.0,68.0,67.0,56.0,64.0,75.0,71.0,52.0,68.0,75.0,75.0,56.0,63.0,68.0,70.0,54.0,67.0,72.0,74.0,54.0,67.0,72.0,77.0,54.0,63.0,71.0,69.0,55.0,66.0,75.0,76.0,55.0,66.0,75.0,80.0,59.0,-1.0
239,67.0,70.0,75.0,57.0,67.0,66.0,72.0,60.0,63.0,66.0,68.0,57.0,67.0,71.0,78.0,62.0,67.0,67.0,74.0,62.0,67.0,67.0,74.0,58.0,68.0,69.0,74.0,57.0,64.0,66.0,71.0,54.0,64.0,69.0,71.0,57.0,-1.0
240,63.0,67.0,66.0,55.0,63.0,67.0,66.0,55.0,63.0,67.0,73.0,55.0,67.0,70.0,72.0,57.0,59.0,66.0,65.0,60.0,67.0,70.0,75.0,60.0,67.0,75.0,82.0,69.0,60.0,71.0,74.0,58.0,63.0,71.0,74.0,58.0,-1.0
241,68.0,81.0,82.0,65.0,72.0,89.0,94.0,72.0,80.0,102.0,106.0,87.0,68.0,83.0,83.0,63.0,68.0,83.0,87.0,67.0,76.0,91.0,96.0,81.0,71.0,79.0,85.0,67.0,71.0,79.0,85.0,62.0,71.0,83.0,89.0,67.0,-1.0
242,75.0,88.0,97.0,79.0,75.0,81.0,86.0,75.0,63.0,66.0,79.0,68.0,74.0,79.0,89.0,73.0,67.0,75.0,89.0,73.0,60.0,67.0,78.0,62.0,72.0,81.0,90.0,76.0,68.0,77.0,86.0,68.0,60.0,62.0,74.0,57.0,-1.0
243,66.0,79.0,84.0,63.0,66.0,79.0,84.0,63.0,66.0,79.0,84.0,63.0,71.0,73.0,82.0,64.0,67.0,77.0,82.0,64.0,71.0,77.0,82.0,64.0,67.0,75.0,85.0,62.0,67.0,75.0,82.0,62.0,67.0,71.0,82.0,65.0,-1.0
244,64.0,71.0,75.0,56.0,68.0,75.0,75.0,59.0,68.0,75.0,83.0,59.0,67.0,75.0,77.0,58.0,67.0,79.0,81.0,62.0,71.0,75.0,85.0,62.0,66.0,75.0,76.0,63.0,66.0,79.0,84.0,63.0,66.0,83.0,80.0,63.0,-1.0
245,64.0,68.0,75.0,63.0,64.0,68.0,83.0,67.0,76.0,87.0,100.0,81.0,67.0,75.0,81.0,62.0,75.0,83.0,96.0,79.0,84.0,103.0,113.0,92.0,82.0,91.0,92.0,81.0,78.0,87.0,100.0,81.0,86.0,100.0,108.0,89.0,-1.0
246,66.0,75.0,73.0,55.0,63.0,71.0,73.0,55.0,63.0,71.0,73.0,55.0,71.0,77.0,82.0,60.0,67.0,73.0,75.0,57.0,67.0,81.0,82.0,60.0,67.0,75.0,78.0,58.0,70.0,75.0,78.0,58.0,67.0,79.0,82.0,62.0,-1.0
247,80.0,95.0,91.0,74.0,76.0,87.0,96.0,70.0,68.0,79.0,83.0,67.0,71.0,79.0,77.0,62.0,75.0,83.0,85.0,67.0,75.0,79.0,89.0,71.0,66.0,75.0,80.0,66.0,66.0,71.0,80.0,63.0,70.0,79.0,84.0,66.0,-1.0
248,68.0,75.0,79.0,63.0,60.0,68.0,67.0,52.0,60.0,61.0,67.0,56.0,67.0,75.0,77.0,62.0,63.0,68.0,70.0,54.0,63.0,64.0,67.0,54.0,66.0,71.0,80.0,70.0,66.0,75.0,80.0,66.0,70.0,75.0,73.0,59.0,-1.0
249,67.0,75.0,77.0,62.0,67.0,75.0,81.0,62.0,67.0,75.0,81.0,62.0,70.0,79.0,76.0,59.0,70.0,75.0,76.0,59.0,66.0,79.0,80.0,66.0,63.0,73.0,82.0,64.0,67.0,77.0,79.0,60.0,67.0,77.0,82.0,64.0,-1.0
250,72.0,81.0,82.0,61.0,68.0,77.0,74.0,61.0,68.0,77.0,74.0,61.0,76.0,87.0,96.0,70.0,71.0,79.0,83.0,59.0,68.0,79.0,79.0,63.0,75.0,83.0,89.0,71.0,71.0,83.0,85.0,67.0,67.0,75.0,85.0,62.0,-1.0
251,83.0,99.0,105.0,83.0,79.0,91.0,93.0,72.0,71.0,81.0,82.0,64.0,85.0,102.0,110.0,80.0,82.0,88.0,101.0,76.0,67.0,71.0,93.0,65.0,84.0,102.0,102.0,79.0,72.0,81.0,90.0,65.0,68.0,69.0,86.0,68.0,-1.0
252,68.0,75.0,96.0,78.0,64.0,75.0,87.0,78.0,68.0,75.0,83.0,70.0,67.0,75.0,77.0,62.0,67.0,72.0,77.0,58.0,67.0,68.0,77.0,54.0,63.0,71.0,73.0,55.0,63.0,71.0,73.0,55.0,63.0,67.0,66.0,55.0,-1.0
253,64.0,75.0,75.0,59.0,68.0,71.0,75.0,59.0,68.0,71.0,75.0,59.0,67.0,68.0,74.0,58.0,63.0,68.0,67.0,58.0,67.0,72.0,70.0,62.0,63.0,63.0,66.0,55.0,63.0,67.0,69.0,55.0,66.0,71.0,73.0,55.0,-1.0
254,75.0,81.0,82.0,64.0,75.0,84.0,82.0,68.0,75.0,91.0,97.0,75.0,74.0,88.0,93.0,73.0,78.0,92.0,93.0,73.0,78.0,92.0,93.0,76.0,76.0,89.0,94.0,76.0,76.0,85.0,94.0,76.0,76.0,98.0,98.0,76.0,-1.0
255,67.0,75.0,78.0,58.0,67.0,71.0,78.0,58.0,67.0,71.0,82.0,62.0,64.0,77.0,78.0,61.0,64.0,77.0,78.0,61.0,68.0,77.0,78.0,61.0,64.0,79.0,79.0,63.0,68.0,79.0,83.0,63.0,68.0,79.0,79.0,67.0,-1.0
256,79.0,91.0,93.0,71.0,71.0,79.0,85.0,62.0,67.0,72.0,70.0,50.0,74.0,83.0,88.0,66.0,74.0,83.0,88.0,66.0,66.0,75.0,76.0,55.0,71.0,77.0,86.0,68.0,71.0,81.0,82.0,60.0,67.0,77.0,75.0,57.0,-1.0
257,67.0,67.0,74.0,58.0,63.0,67.0,70.0,58.0,63.0,75.0,82.0,65.0,64.0,69.0,71.0,57.0,68.0,69.0,74.0,61.0,68.0,73.0,82.0,65.0,68.0,71.0,75.0,59.0,68.0,75.0,75.0,59.0,68.0,75.0,75.0,59.0,-1.0
258,67.0,72.0,74.0,62.0,71.0,75.0,77.0,67.0,71.0,75.0,74.0,62.0,66.0,71.0,73.0,59.0,63.0,67.0,66.0,55.0,63.0,75.0,80.0,63.0,63.0,73.0,75.0,64.0,67.0,70.0,72.0,60.0,67.0,73.0,82.0,64.0,-1.0
259,68.0,73.0,78.0,65.0,64.0,66.0,74.0,65.0,64.0,73.0,82.0,68.0,71.0,79.0,91.0,74.0,68.0,71.0,83.0,67.0,68.0,71.0,83.0,70.0,75.0,87.0,93.0,79.0,71.0,75.0,85.0,71.0,75.0,79.0,89.0,71.0,-1.0
260,67.0,68.0,70.0,54.0,67.0,68.0,70.0,54.0,67.0,72.0,74.0,54.0,66.0,75.0,73.0,55.0,63.0,71.0,73.0,55.0,63.0,71.0,73.0,55.0,71.0,77.0,82.0,60.0,67.0,73.0,75.0,57.0,67.0,81.0,82.0,60.0,-1.0
261,68.0,75.0,79.0,59.0,68.0,75.0,79.0,59.0,60.0,75.0,79.0,59.0,71.0,75.0,77.0,58.0,71.0,75.0,74.0,58.0,67.0,75.0,77.0,58.0,70.0,75.0,73.0,59.0,70.0,75.0,76.0,59.0,63.0,75.0,80.0,59.0,-1.0
262,68.0,85.0,82.0,65.0,64.0,81.0,82.0,61.0,64.0,77.0,86.0,65.0,71.0,87.0,87.0,70.0,68.0,83.0,87.0,63.0,64.0,83.0,83.0,67.0,75.0,87.0,96.0,71.0,71.0,83.0,93.0,67.0,67.0,79.0,85.0,62.0,-1.0
263,60.0,68.0,67.0,56.0,64.0,68.0,67.0,52.0,64.0,61.0,63.0,52.0,63.0,68.0,70.0,58.0,63.0,64.0,70.0,58.0,63.0,61.0,63.0,54.0,63.0,67.0,69.0,59.0,63.0,67.0,69.0,55.0,59.0,63.0,69.0,55.0,-1.0
264,67.0,72.0,77.0,58.0,67.0,75.0,74.0,58.0,67.0,83.0,77.0,58.0,70.0,79.0,80.0,63.0,70.0,75.0,80.0,59.0,66.0,75.0,76.0,59.0,67.0,77.0,86.0,64.0,67.0,77.0,82.0,60.0,67.0,77.0,75.0,60.0,-1.0
265,71.0,75.0,77.0,54.0,67.0,72.0,74.0,54.0,67.0,75.0,70.0,54.0,63.0,75.0,80.0,59.0,66.0,75.0,80.0,59.0,66.0,79.0,76.0,59.0,63.0,73.0,79.0,57.0,67.0,81.0,82.0,60.0,67.0,77.0,86.0,60.0,-1.0
266,64.0,69.0,71.0,57.0,64.0,69.0,74.0,57.0,64.0,69.0,74.0,57.0,68.0,71.0,71.0,59.0,68.0,75.0,71.0,56.0,68.0,71.0,75.0,56.0,67.0,72.0,74.0,58.0,67.0,72.0,74.0,54.0,63.0,75.0,74.0,58.0,-1.0
267,66.0,79.0,84.0,63.0,66.0,75.0,76.0,63.0,66.0,79.0,80.0,63.0,71.0,84.0,90.0,68.0,63.0,81.0,82.0,64.0,63.0,81.0,79.0,64.0,78.0,92.0,93.0,73.0,67.0,88.0,89.0,69.0,67.0,84.0,85.0,62.0,-1.0
268,59.0,66.0,72.0,53.0,63.0,66.0,75.0,57.0,63.0,70.0,75.0,57.0,60.0,67.0,74.0,55.0,63.0,67.0,74.0,58.0,63.0,71.0,78.0,55.0,64.0,73.0,74.0,57.0,68.0,77.0,74.0,57.0,64.0,73.0,74.0,57.0,-1.0
269,49.0,34.0,122.0,129.0,56.0,49.0,108.0,100.0,63.0,56.0,88.0,74.0,59.0,60.0,97.0,83.0,63.0,66.0,79.0,64.0,67.0,70.0,75.0,57.0,67.0,67.0,67.0,51.0,60.0,67.0,70.0,55.0,63.0,63.0,67.0,51.0,-1.0
270,68.0,77.0,78.0,61.0,64.0,73.0,74.0,61.0,64.0,73.0,78.0,57.0,64.0,79.0,83.0,59.0,64.0,75.0,79.0,59.0,64.0,75.0,79.0,63.0,71.0,79.0,89.0,62.0,71.0,79.0,77.0,58.0,67.0,79.0,77.0,62.0,-1.0
271,56.0,54.0,75.0,64.0,67.0,73.0,82.0,64.0,75.0,84.0,90.0,68.0,57.0,53.0,78.0,69.0,67.0,67.0,78.0,65.0,70.0,79.0,89.0,65.0,57.0,55.0,74.0,61.0,64.0,66.0,78.0,65.0,72.0,81.0,86.0,68.0,-1.0
272,68.0,77.0,78.0,61.0,64.0,77.0,74.0,57.0,64.0,77.0,74.0,57.0,68.0,75.0,79.0,59.0,60.0,75.0,79.0,59.0,64.0,79.0,79.0,59.0,71.0,75.0,74.0,58.0,67.0,75.0,77.0,58.0,67.0,75.0,81.0,62.0,-1.0
273,67.0,73.0,79.0,57.0,63.0,73.0,72.0,57.0,67.0,73.0,79.0,60.0,63.0,71.0,74.0,58.0,63.0,71.0,74.0,58.0,63.0,71.0,74.0,58.0,68.0,69.0,74.0,57.0,64.0,73.0,74.0,54.0,64.0,73.0,78.0,57.0,-1.0
274,68.0,75.0,87.0,67.0,76.0,83.0,91.0,74.0,80.0,95.0,100.0,78.0,63.0,68.0,85.0,67.0,71.0,91.0,93.0,75.0,75.0,91.0,89.0,71.0,56.0,53.0,73.0,66.0,70.0,79.0,84.0,66.0,78.0,83.0,88.0,70.0,-1.0
